Date,YearMonth,URL,Primary_Search_Intent,SEMrush_Best_Position,Tracked_Keywords_Count,Total_Keyword_Search_Volume,GSC_Position,Impressions,Clicks,CTR,Completed_Orders,Revenue,Revenue_Per_Click,Conversion_Rate_%,MoM_Revenue_Growth_%
2025-02-21,2025-02,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.5,181,9,0.0497,0,0.0,0.0,0.0,-3.77
2025-02-22,2025-02,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.5,202,12,0.0594,0,0.0,0.0,0.0,-3.77
2025-02-23,2025-02,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,17.9,190,12,0.0632,0,0.0,0.0,0.0,-3.77
2025-02-24,2025-02,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.6,202,5,0.0248,0,0.0,0.0,0.0,-3.77
2025-02-25,2025-02,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.4,188,4,0.0213,0,0.0,0.0,0.0,-3.77
2025-02-26,2025-02,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.1,200,14,0.07,0,0.0,0.0,0.0,-3.77
2025-02-27,2025-02,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,13.3,220,11,0.05,1,130.73,11.88,9.09,-3.77
2025-02-28,2025-02,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.5,186,9,0.0484,2,249.39,27.71,22.22,-3.77
2025-03-01,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.1,186,12,0.0645,0,0.0,0.0,0.0,5.24
2025-03-02,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.7,194,5,0.0258,1,151.71,30.34,20.0,5.24
2025-03-03,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.7,214,14,0.0654,0,0.0,0.0,0.0,5.24
2025-03-04,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.3,217,12,0.0553,0,0.0,0.0,0.0,5.24
2025-03-05,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,16.0,175,13,0.0743,0,0.0,0.0,0.0,5.24
2025-03-06,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.5,200,4,0.02,0,0.0,0.0,0.0,5.24
2025-03-07,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.8,198,10,0.0505,1,148.92,14.89,10.0,5.24
2025-03-08,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.6,185,4,0.0216,2,287.85,71.96,50.0,5.24
2025-03-09,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,14.8,227,5,0.022,0,0.0,0.0,0.0,5.24
2025-03-10,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,13.9,178,11,0.0618,0,0.0,0.0,0.0,5.24
2025-03-11,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.2,184,7,0.038,1,121.65,17.38,14.29,5.24
2025-03-12,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.3,175,7,0.04,0,0.0,0.0,0.0,5.24
2025-03-13,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.9,182,8,0.044,0,0.0,0.0,0.0,5.24
2025-03-14,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.6,221,9,0.0407,0,0.0,0.0,0.0,5.24
2025-03-15,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.3,177,9,0.0508,0,0.0,0.0,0.0,5.24
2025-03-16,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.5,200,12,0.06,0,0.0,0.0,0.0,5.24
2025-03-17,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,13.5,189,8,0.0423,0,0.0,0.0,0.0,5.24
2025-03-18,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.4,218,16,0.0734,1,144.81,9.05,6.25,5.24
2025-03-19,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.7,189,10,0.0529,2,277.08,27.71,20.0,5.24
2025-03-20,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,15.5,234,15,0.0641,0,0.0,0.0,0.0,5.24
2025-03-21,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,4.6,224,16,0.0714,0,0.0,0.0,0.0,5.24
2025-03-22,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.7,196,4,0.0204,0,0.0,0.0,0.0,5.24
2025-03-23,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.2,205,11,0.0537,0,0.0,0.0,0.0,5.24
2025-03-24,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,3.8,196,11,0.0561,0,0.0,0.0,0.0,5.24
2025-03-25,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.6,210,14,0.0667,0,0.0,0.0,0.0,5.24
2025-03-26,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.3,202,5,0.0248,1,141.77,28.35,20.0,5.24
2025-03-27,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.5,205,6,0.0293,0,0.0,0.0,0.0,5.24
2025-03-28,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.6,191,4,0.0209,0,0.0,0.0,0.0,5.24
2025-03-29,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.0,176,12,0.0682,0,0.0,0.0,0.0,5.24
2025-03-30,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.0,176,4,0.0227,0,0.0,0.0,0.0,5.24
2025-03-31,2025-03,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,4.4,214,6,0.028,0,0.0,0.0,0.0,5.24
2025-04-01,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.6,179,3,0.0168,0,0.0,0.0,0.0,-5.74
2025-04-02,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,4.8,223,8,0.0359,0,0.0,0.0,0.0,-5.74
2025-04-03,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,2.7,209,10,0.0478,0,0.0,0.0,0.0,-5.74
2025-04-04,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,15.3,185,8,0.0432,0,0.0,0.0,0.0,-5.74
2025-04-05,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.9,208,10,0.0481,0,0.0,0.0,0.0,-5.74
2025-04-06,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.6,224,12,0.0536,0,0.0,0.0,0.0,-5.74
2025-04-07,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.4,205,9,0.0439,0,0.0,0.0,0.0,-5.74
2025-04-08,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.6,215,5,0.0233,0,0.0,0.0,0.0,-5.74
2025-04-09,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.5,205,6,0.0293,0,0.0,0.0,0.0,-5.74
2025-04-10,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,13.6,214,7,0.0327,0,0.0,0.0,0.0,-5.74
2025-04-11,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.3,227,14,0.0617,1,144.53,10.32,7.14,-5.74
2025-04-12,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.5,239,13,0.0544,0,0.0,0.0,0.0,-5.74
2025-04-13,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.6,204,10,0.049,0,0.0,0.0,0.0,-5.74
2025-04-14,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.9,226,8,0.0354,0,0.0,0.0,0.0,-5.74
2025-04-15,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.6,240,7,0.0292,0,0.0,0.0,0.0,-5.74
2025-04-16,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.5,185,4,0.0216,1,123.35,30.84,25.0,-5.74
2025-04-17,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.5,207,14,0.0676,0,0.0,0.0,0.0,-5.74
2025-04-18,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.3,219,12,0.0548,1,145.84,12.15,8.33,-5.74
2025-04-19,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.3,237,18,0.0759,0,0.0,0.0,0.0,-5.74
2025-04-20,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.1,188,11,0.0585,1,152.23,13.84,9.09,-5.74
2025-04-21,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.9,215,9,0.0419,0,0.0,0.0,0.0,-5.74
2025-04-22,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.2,184,13,0.0707,2,297.49,22.88,15.38,-5.74
2025-04-23,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.6,219,7,0.032,0,0.0,0.0,0.0,-5.74
2025-04-24,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.7,234,13,0.0556,0,0.0,0.0,0.0,-5.74
2025-04-25,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.7,210,5,0.0238,0,0.0,0.0,0.0,-5.74
2025-04-26,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.8,222,13,0.0586,0,0.0,0.0,0.0,-5.74
2025-04-27,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.5,235,15,0.0638,2,255.8,17.05,13.33,-5.74
2025-04-28,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.5,214,10,0.0467,0,0.0,0.0,0.0,-5.74
2025-04-29,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,4.2,212,16,0.0755,0,0.0,0.0,0.0,-5.74
2025-04-30,2025-04,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.5,188,5,0.0266,0,0.0,0.0,0.0,-5.74
2025-05-01,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,4.5,237,17,0.0717,0,0.0,0.0,0.0,4.19
2025-05-02,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,16.9,233,9,0.0386,0,0.0,0.0,0.0,4.19
2025-05-03,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.5,227,6,0.0264,1,117.66,19.61,16.67,4.19
2025-05-04,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.4,203,13,0.064,0,0.0,0.0,0.0,4.19
2025-05-05,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.4,196,11,0.0561,1,122.4,11.13,9.09,4.19
2025-05-06,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.2,210,12,0.0571,0,0.0,0.0,0.0,4.19
2025-05-07,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.5,232,14,0.0603,0,0.0,0.0,0.0,4.19
2025-05-08,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,2.0,204,13,0.0637,0,0.0,0.0,0.0,4.19
2025-05-09,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,13.9,215,7,0.0326,1,116.72,16.67,14.29,4.19
2025-05-10,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.3,235,10,0.0426,0,0.0,0.0,0.0,4.19
2025-05-11,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.8,185,10,0.0541,0,0.0,0.0,0.0,4.19
2025-05-12,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.2,192,4,0.0208,0,0.0,0.0,0.0,4.19
2025-05-13,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.8,218,5,0.0229,1,139.44,27.89,20.0,4.19
2025-05-14,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.5,209,12,0.0574,0,0.0,0.0,0.0,4.19
2025-05-15,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,13.8,198,7,0.0354,1,136.73,19.53,14.29,4.19
2025-05-16,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.4,229,8,0.0349,0,0.0,0.0,0.0,4.19
2025-05-17,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.3,230,15,0.0652,0,0.0,0.0,0.0,4.19
2025-05-18,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.1,224,7,0.0312,1,128.74,18.39,14.29,4.19
2025-05-19,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.1,240,6,0.025,0,0.0,0.0,0.0,4.19
2025-05-20,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.2,217,10,0.0461,0,0.0,0.0,0.0,4.19
2025-05-21,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.8,196,14,0.0714,0,0.0,0.0,0.0,4.19
2025-05-22,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.1,239,4,0.0167,0,0.0,0.0,0.0,4.19
2025-05-23,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.4,192,10,0.0521,0,0.0,0.0,0.0,4.19
2025-05-24,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,4.8,221,8,0.0362,1,139.82,17.48,12.5,4.19
2025-05-25,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.2,217,9,0.0415,0,0.0,0.0,0.0,4.19
2025-05-26,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.6,224,10,0.0446,0,0.0,0.0,0.0,4.19
2025-05-27,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.6,207,5,0.0242,0,0.0,0.0,0.0,4.19
2025-05-28,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,1.0,187,9,0.0481,0,0.0,0.0,0.0,4.19
2025-05-29,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.9,212,15,0.0708,0,0.0,0.0,0.0,4.19
2025-05-30,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.1,204,4,0.0196,0,0.0,0.0,0.0,4.19
2025-05-31,2025-05,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,14.9,216,6,0.0278,0,0.0,0.0,0.0,4.19
2025-06-01,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.3,187,10,0.0535,0,0.0,0.0,0.0,-11.06
2025-06-02,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.8,200,9,0.045,0,0.0,0.0,0.0,-11.06
2025-06-03,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.8,224,11,0.0491,0,0.0,0.0,0.0,-11.06
2025-06-04,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,2.0,212,9,0.0425,0,0.0,0.0,0.0,-11.06
2025-06-05,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.9,201,5,0.0249,0,0.0,0.0,0.0,-11.06
2025-06-06,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.5,187,12,0.0642,0,0.0,0.0,0.0,-11.06
2025-06-07,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.0,230,13,0.0565,2,273.49,21.04,15.38,-11.06
2025-06-08,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.7,194,10,0.0515,0,0.0,0.0,0.0,-11.06
2025-06-09,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.2,184,6,0.0326,0,0.0,0.0,0.0,-11.06
2025-06-10,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.4,179,7,0.0391,0,0.0,0.0,0.0,-11.06
2025-06-11,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.7,177,14,0.0791,0,0.0,0.0,0.0,-11.06
2025-06-12,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.0,195,11,0.0564,1,135.67,12.33,9.09,-11.06
2025-06-13,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.1,211,10,0.0474,1,121.29,12.13,10.0,-11.06
2025-06-14,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.0,207,14,0.0676,1,139.3,9.95,7.14,-11.06
2025-06-15,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.6,184,7,0.038,0,0.0,0.0,0.0,-11.06
2025-06-16,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.3,202,5,0.0248,0,0.0,0.0,0.0,-11.06
2025-06-17,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.5,222,9,0.0405,0,0.0,0.0,0.0,-11.06
2025-06-18,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.8,186,10,0.0538,0,0.0,0.0,0.0,-11.06
2025-06-19,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.9,205,14,0.0683,0,0.0,0.0,0.0,-11.06
2025-06-20,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.2,198,11,0.0556,0,0.0,0.0,0.0,-11.06
2025-06-21,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.4,177,11,0.0621,0,0.0,0.0,0.0,-11.06
2025-06-22,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.4,192,11,0.0573,0,0.0,0.0,0.0,-11.06
2025-06-23,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.1,186,9,0.0484,0,0.0,0.0,0.0,-11.06
2025-06-24,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.5,205,12,0.0585,0,0.0,0.0,0.0,-11.06
2025-06-25,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.9,174,6,0.0345,0,0.0,0.0,0.0,-11.06
2025-06-26,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,13.3,190,4,0.0211,0,0.0,0.0,0.0,-11.06
2025-06-27,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.9,202,8,0.0396,0,0.0,0.0,0.0,-11.06
2025-06-28,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,2.8,199,5,0.0251,0,0.0,0.0,0.0,-11.06
2025-06-29,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.4,189,4,0.0212,0,0.0,0.0,0.0,-11.06
2025-06-30,2025-06,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,15.8,207,4,0.0193,0,0.0,0.0,0.0,-11.06
2025-07-01,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.1,214,5,0.0234,0,0.0,0.0,0.0,6.91
2025-07-02,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,3.6,175,3,0.0171,0,0.0,0.0,0.0,6.91
2025-07-03,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,12.3,173,6,0.0347,0,0.0,0.0,0.0,6.91
2025-07-04,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.5,203,9,0.0443,0,0.0,0.0,0.0,6.91
2025-07-05,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,4.9,192,8,0.0417,0,0.0,0.0,0.0,6.91
2025-07-06,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.0,216,11,0.0509,0,0.0,0.0,0.0,6.91
2025-07-07,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.1,170,7,0.0412,0,0.0,0.0,0.0,6.91
2025-07-08,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.3,198,5,0.0253,1,153.2,30.64,20.0,6.91
2025-07-09,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,13.3,206,7,0.034,0,0.0,0.0,0.0,6.91
2025-07-10,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,2.9,213,12,0.0563,0,0.0,0.0,0.0,6.91
2025-07-11,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.4,174,9,0.0517,0,0.0,0.0,0.0,6.91
2025-07-12,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.6,200,6,0.03,0,0.0,0.0,0.0,6.91
2025-07-13,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.0,181,8,0.0442,0,0.0,0.0,0.0,6.91
2025-07-14,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.3,166,12,0.0723,1,132.87,11.07,8.33,6.91
2025-07-15,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,6.8,184,10,0.0543,2,251.02,25.1,20.0,6.91
2025-07-16,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.7,190,7,0.0368,1,118.66,16.95,14.29,6.91
2025-07-17,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,13.7,211,5,0.0237,0,0.0,0.0,0.0,6.91
2025-07-18,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.8,171,7,0.0409,1,155.85,22.26,14.29,6.91
2025-07-19,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.3,173,10,0.0578,0,0.0,0.0,0.0,6.91
2025-07-20,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,7.9,200,8,0.04,0,0.0,0.0,0.0,6.91
2025-07-21,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,4.0,198,11,0.0556,0,0.0,0.0,0.0,6.91
2025-07-22,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,5.2,170,3,0.0176,0,0.0,0.0,0.0,6.91
2025-07-23,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.3,207,11,0.0531,0,0.0,0.0,0.0,6.91
2025-07-24,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.1,184,11,0.0598,1,144.29,13.12,9.09,6.91
2025-07-25,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,11.9,209,10,0.0478,0,0.0,0.0,0.0,6.91
2025-07-26,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,15.5,165,7,0.0424,0,0.0,0.0,0.0,6.91
2025-07-27,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.1,159,11,0.0692,0,0.0,0.0,0.0,6.91
2025-07-28,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,10.4,176,8,0.0455,1,124.98,15.62,12.5,6.91
2025-07-29,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,8.7,209,7,0.0335,0,0.0,0.0,0.0,6.91
2025-07-30,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,9.7,207,9,0.0435,0,0.0,0.0,0.0,6.91
2025-07-31,2025-07,fitcommerce.com/blog/best-yoga-mats-review,Commercial,11,4,1400,1.0,194,4,0.0206,0,0.0,0.0,0.0,6.91
2024-08-01,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,8.9,376,16,0.0426,1,95.01,5.94,6.25,
2024-08-02,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,15.3,352,14,0.0398,1,81.07,5.79,7.14,
2024-08-03,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,13.0,389,17,0.0437,1,87.49,5.15,5.88,
2024-08-04,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,15.6,305,9,0.0295,0,0.0,0.0,0.0,
2024-08-05,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,18.1,397,17,0.0428,1,92.9,5.46,5.88,
2024-08-06,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,16.2,392,23,0.0587,0,0.0,0.0,0.0,
2024-08-07,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,14.4,333,10,0.03,2,160.84,16.08,20.0,
2024-08-08,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,16.4,378,13,0.0344,1,87.35,6.72,7.69,
2024-08-09,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,16.0,307,15,0.0489,0,0.0,0.0,0.0,
2024-08-10,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,11.2,386,17,0.044,1,107.55,6.33,5.88,
2024-08-11,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,10.4,342,20,0.0585,0,0.0,0.0,0.0,
2024-08-12,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,12.9,321,20,0.0623,2,171.56,8.58,10.0,
2024-08-13,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,8.4,341,9,0.0264,1,95.47,10.61,11.11,
2024-08-14,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,12.7,324,14,0.0432,1,101.04,7.22,7.14,
2024-08-15,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,18.7,356,19,0.0534,1,93.4,4.92,5.26,
2024-08-16,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,16.8,368,14,0.038,1,89.3,6.38,7.14,
2024-08-17,2024-08,fitcommerce.com/blog/home-gym-setup-guide,Informational,8,4,6576,14.3,387,20,0.0517,0,0.0,0.0,0.0,
